4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,HAND GUN,34.0951,-118.2171
4/1/2019,ROBBERY,STRONG-ARM ,34.2013,-118.5167
4/1/2019,BURGLARY,CLUB/BAT,34.0728,-118.2878
4/1/2019,ROBBERY,STRONG-ARM ,33.9292,-118.2826
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,HAND GUN,34.0141,-118.2915
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,STRONG-ARM ,34.1056,-118.2008
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,SEMI-AUTOMATIC PISTOL,33.9483,-118.2329
4/1/2019,ROBBERY,STRONG-ARM ,33.9345,-118.2623
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,STRONG-ARM ,33.944,-118.4073
4/1/2019,ROBBERY,SEMI-AUTOMATIC PISTOL,34.2251,-118.5372
4/1/2019,ROBBERY,STRONG-ARM ,34.046,-118.3453
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,CLUB/BAT,33.7951,-118.2576
4/1/2019,ROBBERY,STRONG-ARM ,34.0325,-118.3492
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,HAND GUN,33.9674,-118.2673
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,STRONG-ARM ,34.1581,-118.6006
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,KNIFE WITH BLADE 6INCHES OR LESS,34.0071,-118.326
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,STRONG-ARM ,33.9348,-118.2739
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,HAND GUN,34.0141,-118.2915
4/1/2019,ROBBERY,STRONG-ARM ,33.993,-118.2455
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,33.9893,-118.2652
4/1/2019,ROBBERY,SEMI-AUTOMATIC PISTOL,34.0907,-118.3363
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,HAND GUN,33.8684,-118.2969
4/1/2019,RAPE, FORCIBLE,STRONG-ARM ,34.0617,-118.3041
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,HAMMER,34.0885,-118.3092
4/1/2019,RAPE, FORCIBLE,STRONG-ARM ,34.0352,-118.4387
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,HAND GUN,33.7736,-118.2724
4/1/2019,RAPE, FORCIBLE,STRONG-ARM ,33.9358,-118.2463
4/1/2019,ROBBERY,HAND GUN,34.0571,-118.3384
4/1/2019,RAPE, FORCIBLE,STRONG-ARM ,34.1592,-118.627
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,STRONG-ARM ,33.9506,-118.2385
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,STRONG-ARM ,33.9483,-118.2739
4/1/2019,ROBBERY,HAND GUN,34.2011,-118.5928
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,STRONG-ARM ,34.0078,-118.2636
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,STRONG-ARM ,34.2432,-118.5232
4/1/2019,ROBBERY,STRONG-ARM ,34.2282,-118.4575
4/1/2019,ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT,HAND GUN,33.9674,-118.2673
4/1/2019,ROBBERY,STRONG-ARM ,34.0657,-118.268
4/1/2019,ROBBERY,HAND GUN,34.0565,-118.4191
4/1/2019,ROBBERY,STRONG-ARM ,34.0334,-118.3639
4/1/2019,ROBBERY,STRONG-ARM ,33.9786,-118.2717
4/1/2019,BURGLARY,STRONG-ARM ,33.9519,-118.2827
4/1/2019,ROBBERY,SEMI-AUTOMATIC PISTOL,33.9983,-118.2783
